market,identifier,fiscal_year,market_cap_usd,revenue_usd,operating_income_usd,net_income_usd,currency,source
US,FVRR,2025,389705892,430909000,-1177000,20983000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,FWDI,2025,311414345,18187525,-8392420,-166974340,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,FWONA,2025,21366642664,447000000,-67000000,5000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,FWONK,2025,23105846278,447000000,-67000000,5000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,FWRD,2025,453028784,2495118000,36424000,-141725000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,FWRG,2025,796451914,1222501000,27511000,25385000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,FXNC,2025,270505733,7717000,,17703000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,G,2025,4686855002,5079879000,750207000,552494000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GAB,,1664474512,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GABC,2025,1768903640,487401000,,112635000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GAIA,2025,54931762,4500000,-5104000,-5388000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GAIN,2025,608280546,,,85305000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GALT,2025,330601628,,-20085000,-30836000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GAM,,1515977820,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GAMB,,75634444,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GAME,2025,37694192,44999302,-25235286,-42118615,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GANX,2025,81861630,55180,-18710702,-20161099,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GAP,2025,6713607100,15366000000,1115000000,816000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GASS,2025,297485488,173161478,55132949,60648616,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GATX,2025,6280127500,1740400000,,333300000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GAU,,489775808,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GAUZ,2025,8904368,103527000,-30762000,191000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GBCI,2025,6701045254,101072000,,239028000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GBFH,2025,441490440,1235000000,,20929000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GBLI,2025,367565635,450098000,,25429000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GBR,2025,3490228,155000,-265000,-46000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GBTG,2025,4893864091,2718000000,130000000,111000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GBX,2025,1528985315,3240200000,360100000,213100000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GCBC,2025,558095398,4117000,,31138000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GCDT,,6501250,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GCL,2025,55939803,77444155,3600721,2140670,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GCMG,2025,2442772362,557565000,133454000,142040000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GCO,2025,389965822,2324624000,-13460000,-16827000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GCT,2025,1187132238,1289897000,144976000,94108000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GCTK,2025,2003595,208762,-16090000,-22597000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GCTS,2025,234675472,2866000,-36540000,-43372000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GD,2025,94201651340,52550000000,5356000000,4210000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GDC,2025,1902510565,153304,-8462862,-186876723,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GDDY,2025,11352158233,4951100000,1127300000,1375600000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GDEV,,220346936,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GDHG,2025,64092910,15288195,-6797117,-8593406,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GDOT,2025,755831334,2080491000,13659000,-98866000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GDRX,2025,961838059,796853000,87492000,-8868000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GDS,,5852028188,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GDTC,,11887577,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GDV,,2633503937,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GDYN,2025,459525167,411827000,-1895000,9668000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GE,2025,390218559262,45855000000,22887000000,8698000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GEF,2025,3406474227,820900000,605500000,379100000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GEF.B,,4271760665,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GEG,2025,70553268,17834000,-7838000,-926000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GEHC,2025,29529300288,20625000000,2763000000,2154000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GELS,,6962188,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GEMI,2025,496842571,179572000,-345656000,-582813000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GEN,2025,15036748996,3800000000,1110000000,607000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GENB,,2147865069,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GENC,2025,220451838,48943000,14018000,15661000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GENI,2025,1627107363,669489000,-151328000,-111581000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GENK,2025,65434767,212541000,-19993000,-19375000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GEO,2025,3931718007,2631549000,257490000,254306000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GEOS,2025,83181102,110803000,-11284000,-9724000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GERN,2025,850015291,237000,-68585000,-184127000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GETY,2025,398681617,981290000,83916000,-206183000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GEV,2025,296121372890,38068000000,1388000000,4879000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GEVO,2025,365116994,160580000,-20212000,-32629000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GFAI,2025,12193913,,,3100000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GFF,2025,4418259178,2519926000,206277000,51110000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GFI,2025,29696904515,,914800000,-347400000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GFL,,13171060080,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GFR,,718708170,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GFS,,44980770975,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GGAL,,8217594083,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GGB,,8147468550,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GGG,2025,12470848820,2236604000,624797000,521839000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GGR,,59094052,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GGRP,2025,16018145,10527925,-2742334,-2552651,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GGT,,113171937,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GGZ,,143829667,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GH,2025,20221489173,982021000,-437248000,-479449000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GHC,2025,4995657519,4911563000,234947000,303267000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GHG,2025,114024067,156919448,8101740,23359773,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GHM,2025,1417083079,185533000,6922000,4556000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GHRS,,1970675967,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GIB,,13385299882,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GIBO,2025,1832409911,,-231086766,-231910985,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GIC,2025,1320007916,1379100000,97600000,70700000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GIFT,2025,31380877,88934036,-18375726,-18832080,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GIGM,2025,16136263,3474000,-3598000,-1554000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GIII,2025,1401992741,,107986000,67353000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GIL,,9486820222,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GILD,2025,156282607890,29443000000,10022000000,8510000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GILT,2025,978858196,451657000,23440000,20723000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GIPR,2025,1085411,9762636,-5132344,-4872888,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GIS,2025,19460685614,4848100000,3433800000,579900000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GITS,2025,8009773,1932,-2438820,-4632893,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GIW,2025,,0,-436963,1831322,USD,SEC_COMPANYFACTS
US,GIX,2025,,0,-44766,-44764,USD,SEC_COMPANYFACTS
US,GJS,,7306393958,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GKOS,2025,8377217726,507442000,-199600000,-187691000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GL,2025,13911223605,5994318000,1265012000,1161238000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GLBE,2025,6096134317,962195000,71670000,68270000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GLBS,,65826018,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GLDG,,193113524,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GLE,2025,7832400,2940304,-905548,-743736,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GLIBA,2025,887487067,1046000000,-347000000,-309000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GLIBK,2025,867135520,1046000000,-347000000,-309000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GLMD,2025,4419879,0,-30210000,6900000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GLND,,104047251,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GLNG,2025,5014446268,393522000,99722000,112576000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GLOB,,1303159000,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GLOO,2025,371961276,94660000,-108171000,-158732000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GLPI,2025,12965085685,1594752000,1201453000,850356000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GLRE,2025,555206340,729777000,,86830000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GLSI,2025,338406085,,-19447918,-2744780,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GLU,,113767444,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GLUE,2025,1965413660,,-54208000,-38626000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GLW,2025,218055502531,15629000000,2279000000,1742000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GLXG,2025,7958623,3494225,-3536146,-3511983,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GLXY,2025,11015211306,60406728000,,-241349000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GM,2025,70185618779,185019000000,2909000000,2780000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GMAB,,16753376806,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GME,2025,9893642217,3629900000,232100000,6700000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GMED,2025,11373363489,2938931000,479816000,122873000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GMEX,2025,494891,5200138,-1641122,-682724,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GMHS,2025,50521262,118048882,3390108,4094161,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GMM,2025,5078840,55941283,3003820,-19302485,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GMRS,,787490746,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GMTL,,550982663,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GNE,2025,379817239,136807000,27717000,23715000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GNK,2025,1053257323,342054000,7470000,182000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GNL,2025,1892547857,495286000,110983000,-225457000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GNLN,2025,1566018,4355000,-54246000,-85580000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GNLX,2025,128467792,8000,-33214000,-32145000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GNPX,2025,5543375,0,-15515619,-21111163,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GNRC,2025,16471162600,4209147000,289191000,161354000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GNS,,37027793,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GNSS,2025,78559966,26306790,-16810000,-18112000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GNT,,151134634,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GNTA,,88719019,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GNTX,2025,5368957880,2534268965,473935754,384682077,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GNW,2025,3629012701,7301000000,41000000,350000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GO,2025,964990665,4688759000,-221705000,79437000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GOAI,2025,90242411,17037328,8220257,8127313,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GOGO,2025,426677540,910491000,114083000,12923000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GOLD,2025,1195705318,10978614000,,15844000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GOLF,2025,6874245822,2558730000,299428000,187160000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GOOD,2025,599762643,161336000,,19292000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GOOG,2025,4246536840000,402836000000,129039000000,73795000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GOOGL,2025,4272949720000,402836000000,129039000000,73795000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GOOS,,922853199,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GORO,2025,211257196,99759000,-3050000,-6459000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GOSS,2025,81539633,48471000,-170728000,-170370000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GOTU,2025,411312177,878977000,-71951000,-46232000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GOVX,2025,3731415,,-25144280,-24992296,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GP,,7267325,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GPAC,2025,,,-338111,302316,USD,SEC_COMPANYFACTS
US,GPAT,2025,,,-551918,11891655,USD,SEC_COMPANYFACTS
US,GPC,2025,16025690143,24300141000,1430505000,65945000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GPCR,2025,3642213572,,-176560000,-141202000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GPGI,2025,4463859908,59824000,-13731000,-136005000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GPI,2025,3522698002,22571400000,734000000,325200000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GPK,2025,3127529681,8617000000,804000000,444000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GPMT,2025,69953069,,,-63198000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GPN,2025,19432530737,7705878000,1754624000,1456047000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GPOR,2025,2971639532,1422583000,600424000,1470916000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GPRE,2025,1083062922,2091680000,-67248000,-76299000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GPRK,,474930614,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GPRO,2025,134868543,651542000,-83341000,-53183000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GPUS,2025,55159913,52400000,-62268000,-65547000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GRAB,,15130777779,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GRAF,2025,,,-1825138,8019450,USD,SEC_COMPANYFACTS
US,GRAL,2025,2895153364,147172000,-562163000,-408351000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GRAN,,30940000,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GRBK,2025,3453859954,1777710000,71807000,306675000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GRC,2025,2396993655,379389000,95363000,53017000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GRCE,2025,31395160,,-16679000,-9568000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GRDN,2025,2596145994,1448685000,72701000,48958000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GRDX,2025,30305053,36251,-7083438,-6553578,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GREE,2025,27681951,58777000,-3795000,5286000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GRFS,,5036339701,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GRI,2025,3240634,0,-11977000,-11956000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GRML,2025,31037097,,-7146265,-10551674,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GRMN,2025,45051209722,7245519000,1876076000,1663887000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GRND,2025,2624124050,439898000,126288000,-55768000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GRNQ,2025,27634970,2073557,-2152416,-2982333,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GRNT,2025,591553515,450306000,46420000,81099000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GRO,,136074711,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GROV,2025,52673786,173716000,-11317000,-11716000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GROW,2025,39321301,7792000,-2986000,-334000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GROY,,703533114,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GRPN,2025,902119525,498422000,23640000,-81697000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GRRR,,526836857,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GRVY,2025,478014136,42698000,2843000,148000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GRWG,2025,86230449,161741000,-25585000,-24046000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GRX,,161699525,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GS,2025,302012372212,,,17176000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GSAT,2025,10442850470,272986000,7430000,-8651000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GSBC,2025,847055465,,,70973000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GSBD,2025,1091942464,,,119267000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GSHD,2025,1715143621,365304000,74449000,44451000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GSHR,2025,,,-1069813,3473428,USD,SEC_COMPANYFACTS
US,GSIT,2025,259694231,21765000,-20431000,-20087000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GSIW,2025,36790616,3259296,,-207169,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GSK,,106531861281,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GSL,2025,1356991258,766451000,435122000,416455000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GSM,,582107883,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GSRF,2025,,,-567012,2320989,USD,SEC_COMPANYFACTS
US,GSUN,2025,3453943,35479712,-2099974,-5234415,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GT,2025,1917215669,18280000000,2022000000,-1700000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GTBP,2025,18456597,0,-3445000,-13162000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GTE,2025,219734868,596713000,,-193119000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GTEC,2025,11808230,90694007,7522078,8598263,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GTEN,2025,,,-1850155,920659,USD,SEC_COMPANYFACTS
US,GTERA,2025,,,,0,USD,SEC_COMPANYFACTS
US,GTES,2025,7139937976,3443200000,465300000,256400000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GTIM,2025,14464318,142315000,330000,1098000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GTLB,2025,5063622000,579906000,-187440000,-429536000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GTLS,2025,9999371286,4264000000,358400000,37200000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GTM,2025,860576659,1249500000,225700000,124200000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GTN,2025,405303205,3095000000,392000000,-85000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GTN.A,,821907640,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GTX,2025,6557213260,878000000,,261000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GTY,2025,2026250108,221727000,126785000,79192000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GURE,2025,6175521,7661010,-21283649,-58935452,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GUT,,483699601,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,GUTS,2025,124158678,,-96816000,-140954000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GV,2025,1109694,8432511,430785,-3572108,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GVA,2025,6941944931,4424379000,282446000,220351000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GVH,2025,8640517,23563957,958003,682982,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GWAV,2025,2605041,46660320,-19820718,-21596628,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GWH,2025,29389170,1583000,-57407000,-86222000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,GWRE,2025,10065694408,1202459000,41068000,69804000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
